T_months,phi_rad,phi_over_pi,auc_true,auc_nn
1.592282793341092129e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.716683507039350243e-01,6.684183828163974272e-01
1.788649529057435017e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.733751654165209599e-01,6.939761221438578431e-01
2.009233002565046777e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.648324102867418706e-01,6.513042140512186329e-01
2.257019719633920340e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.719741658974611509e-01,6.796090625102685356e-01
2.535364493970111432e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.706877070507018868e-01,6.940456213537420371e-01
2.848035868435802032e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.613991773235233573e-01,6.798859391476306246e-01
3.199267137797383587e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.646524311374383043e-01,6.841745398209468920e-01
3.593813663804627523e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.812089259202833480e-01,7.136273154578940403e-01
4.037017258596554692e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.756124892087190581e-01,6.963134239800932157e-01
4.534878508128581953e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.710285285621683027e-01,6.943589512368525396e-01
5.094138014816379512e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.668923687347091178e-01,7.052002678776798650e-01
5.722367659350217073e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.719169422364013933e-01,6.638717622423161435e-01
6.428073117284320848e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.732944175098055428e-01,6.779115361407094253e-01
7.220809018385463407e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.686043177072597876e-01,7.160004637637001901e-01
8.111308307896870629e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.683889588392913694e-01,7.089789431863329217e-01
9.111627561154891364e-01,2.512798025970000015e+00,7.998484536493646324e-01,7.655392578585915597e-01,7.312948174219815467e-01
1.023531021899026339e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.737079588124063934e-01,7.260645001209817817e-01
1.149756995397735571e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.746802009493340968e-01,7.145503620493426356e-01
1.291549665014884107e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.733296105281080024e-01,7.109421441715134682e-01
1.450828778495939497e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.666734625598561337e-01,7.126793910431621359e-01
1.629750834620644406e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.734896127386403641e-01,7.040132269738709203e-01
1.830738280295367781e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.659607339265923631e-01,7.079720681321898246e-01
2.056512308348651619e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.651892880293701404e-01,7.230036410304665484e-01
2.310129700083159321e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.623891559948740015e-01,7.133732629398287228e-01
2.595024211399735936e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.635251343495806919e-01,7.142320379315391099e-01
2.915053062825175623e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.719273041065118912e-01,7.011242255668970191e-01
3.274549162877728570e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.617632430301020108e-01,7.148971579724041625e-01
3.678379771828632183e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.677496967986116028e-01,6.984847491942012265e-01
4.132012400115336881e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.622150579069845167e-01,7.338179327938439966e-01
4.641588833612779297e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.791156414576368983e-01,7.176494947141394132e-01
5.214008287999684299e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.745112371214090130e-01,7.419093864727372978e-01
5.857020818056667189e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.719829408144914806e-01,7.191207402445326524e-01
6.579332246575678944e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.690874048948355135e-01,7.314402103291601787e-01
7.390722033525778834e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.762699545347276908e-01,7.359583124228928908e-01
8.302175681319743816e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.839130939685327037e-01,7.459868290362378085e-01
9.326033468832198636e+00,2.512798025970000015e+00,7.998484536493646324e-01,7.840154991172807453e-01,7.410944393910879890e-01
1.047615752789665144e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.677954383873868416e-01,7.261561699988946517e-01
1.176811952434997899e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.782921061593195411e-01,7.405492743330315264e-01
1.321941148466028793e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.893656780509079596e-01,7.577569799797467809e-01
1.484968262254465010e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.763990578352913952e-01,7.523484571828857881e-01
1.668100537200059108e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.819486327559065364e-01,7.632877448388553088e-01
1.873817422860383175e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.683543259220756427e-01,7.378656433246405522e-01
2.104904144512019570e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.943695278123795722e-01,7.550867913974448342e-01
2.364489412645407285e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.830537122006446804e-01,7.606674052533001218e-01
2.656087782946686815e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.730436789231721617e-01,7.188346686143248787e-01
2.983647240283340452e+01,2.512798025970000015e+00,7.998484536493646324e-01,8.034780783902545354e-01,7.783466693402159020e-01
3.351602650938841066e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.852163558479033911e-01,7.606744531919786834e-01
3.764935806792467332e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.568700132333217034e-01,7.249862121782404412e-01
4.229242874389498752e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.855238513446906046e-01,7.516788563333243189e-01
4.750810162102798273e+01,2.512798025970000015e+00,7.998484536493646324e-01,8.203377745615528793e-01,7.822364313644658562e-01
5.336699231206306848e+01,2.512798025970000015e+00,7.998484536493646324e-01,8.255773335304888993e-01,7.984147645633750123e-01
5.994842503189408944e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.993494799274705187e-01,7.782448242925549264e-01
6.734150657750821267e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.751341628803833927e-01,7.503354072009582598e-01
7.564633275546290747e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.752405820869217035e-01,7.205828374571709993e-01
8.497534359086438371e+01,2.512798025970000015e+00,7.998484536493646324e-01,7.900325717452152396e-01,7.813450304844350436e-01
9.545484566618337396e+01,2.512798025970000015e+00,7.998484536493646324e-01,8.078040191360403854e-01,7.777987037767241096e-01
1.072267222010323167e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.390442173670171755e-01,8.251719603687406313e-01
1.204503540258782408e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.439175635752073079e-01,8.303775398717293532e-01
1.353047774579806060e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.514434551814578089e-01,8.327523218057062415e-01
1.519911082952933157e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.408180575096859677e-01,7.953580128808314109e-01
1.707352647470690385e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.279973436272445309e-01,7.994469841917068997e-01
1.917910261672488730e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.249493668617311481e-01,8.128718604467068953e-01
2.154434690031884543e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.551596325438148849e-01,8.295264662699658453e-01
2.420128264794381039e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.740281312637970812e-01,8.275351668802518601e-01
2.718588242732940330e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.663916196928556079e-01,8.353601991420744888e-01
3.053855508833415797e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.566080539549109085e-01,8.275807217686649286e-01
3.430469286314919373e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.318322624200548132e-01,8.108880290714867156e-01
3.853528593710527161e+02,2.512798025970000015e+00,7.998484536493646324e-01,8.098099278291078784e-01,7.886973374287925553e-01
4.328761281083056929e+02,2.512798025970000015e+00,7.998484536493646324e-01,7.871154719337078998e-01,7.727077582962171842e-01
4.862601580065353346e+02,2.512798025970000015e+00,7.998484536493646324e-01,7.603386259152052906e-01,7.042666260406676981e-01
5.462277217684342077e+02,2.512798025970000015e+00,7.998484536493646324e-01,7.356300465107942221e-01,6.609931693805430886e-01
6.135907273413170060e+02,2.512798025970000015e+00,7.998484536493646324e-01,7.039093748973147546e-01,6.156979811716418727e-01
6.892612104349694846e+02,2.512798025970000015e+00,7.998484536493646324e-01,7.012093142570372528e-01,6.110615110481806278e-01
7.742636826811269657e+02,2.512798025970000015e+00,7.998484536493646324e-01,6.768298875914458002e-01,6.193644962376143592e-01
8.697490026177833897e+02,2.512798025970000015e+00,7.998484536493646324e-01,6.565074597996778394e-01,5.980631984460555994e-01
9.770099572992246522e+02,2.512798025970000015e+00,7.998484536493646324e-01,6.267817749080687451e-01,6.041810892696580781e-01
1.097498765493056680e+03,2.512798025970000015e+00,7.998484536493646324e-01,6.157452630384064873e-01,5.622642441174449113e-01
1.232846739442065882e+03,2.512798025970000015e+00,7.998484536493646324e-01,6.045798345685429176e-01,5.536921303556866514e-01
1.384886371393871741e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.845656490750117396e-01,5.425541935141787731e-01
1.555676143930472335e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.793661373337993803e-01,5.488211179020255903e-01
1.747528400007682876e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.728627102619481271e-01,5.414575155857462851e-01
1.963040650040272340e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.675286809096639074e-01,5.298444263220626338e-01
2.205130739903045651e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.424504347878038590e-01,5.085251119455372892e-01
2.477076355991709079e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.251518994148063335e-01,5.128820916265633967e-01
2.782559402207125913e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.384321762391676147e-01,5.120169221474425436e-01
3.125715849688235267e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.466924537207141777e-01,5.123813145796553004e-01
3.511191734215127326e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.256774609348162652e-01,5.168513880051737175e-01
3.944206059437656222e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.119587183094804761e-01,5.102379944198995876e-01
4.430621457583877600e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.221348215592616082e-01,4.985809838959734952e-01
4.977023564332113892e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.222474018777575333e-01,5.098755156664007693e-01
5.590810182512223037e+03,2.512798025970000015e+00,7.998484536493646324e-01,5.255713217788213765e-01,5.057206391276164448e-01
