T_months,phi_rad,phi_over_pi,mu95_learned,mu95_ti,mu95_ratio
1.232846739442065882e+03,2.912014714116000214e+00,9.269230722157878466e-01,3.641313925012204522e-02,4.780047823401840229e-02,7.617735343954723515e-01
1.384886371393871741e+03,2.912014714116000214e+00,9.269230722157878466e-01,3.876856324618248306e-02,4.780047823401840229e-02,8.110496940298782542e-01
1.555676143930472335e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.017314495332621749e-02,4.780047823401840229e-02,8.404339545861697625e-01
1.747528400007682876e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.264428618418952821e-02,4.780047823401840229e-02,8.921309526531192580e-01
1.963040650040272340e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.379474021247080351e-02,4.780047823401840229e-02,9.161987877624032661e-01
2.205130739903045651e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.453878555045533844e-02,4.780047823401840229e-02,9.317644340796197300e-01
2.477076355991709079e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.393815485079551053e-02,4.780047823401840229e-02,9.191990639860549983e-01
2.782559402207125913e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.532421784252561869e-02,4.780047823401840229e-02,9.481959075938597437e-01
3.125715849688235267e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.689568804337500285e-02,4.780047823401840229e-02,9.810715243012049225e-01
3.511191734215127326e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.558435124568037400e-02,4.780047823401840229e-02,9.536379745514582673e-01
3.944206059437656222e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.693768296408019208e-02,4.780047823401840229e-02,9.819500703379118178e-01
4.430621457583877600e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.646060273425701992e-02,4.780047823401840229e-02,9.719694122472644082e-01
4.977023564332113892e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.683848120940758974e-02,4.780047823401840229e-02,9.798747405852064052e-01
5.590810182512223037e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.644809485296545054e-02,4.780047823401840229e-02,9.717077437085034353e-01
6.280291441834246143e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.708363885848586977e-02,4.780047823401840229e-02,9.850035103828234107e-01
7.054802310718645458e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.762584990258015433e-02,4.780047823401840229e-02,9.963467241774587313e-01
7.924828983539169712e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.802431022773018948e-02,4.780047823401840229e-02,1.004682630843481528e+00
8.902150854450392217e+03,2.912014714116000214e+00,9.269230722157878466e-01,4.774833237304495354e-02,4.780047823401840229e-02,9.989090933208207845e-01
1.000000000000000000e+04,2.912014714116000214e+00,9.269230722157878466e-01,4.726229117474562563e-02,4.780047823401840229e-02,9.887409691459998484e-01
1.000000000000000056e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.228181317120812549e-02,4.780047823401840229e-02,8.845479110942705558e-01
1.123324032978027381e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.426089254747049562e-02,4.780047823401840229e-02,9.259508310938012743e-01
1.261856883066020396e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.333303552470073317e-02,4.780047823401840229e-02,9.065397905132609457e-01
1.417474162926805059e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.154409090625987150e-02,4.780047823401840229e-02,8.691145453162847367e-01
1.592282793341092129e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.077299621384126299e-02,4.780047823401840229e-02,8.529830185846162260e-01
1.788649529057435017e-01,3.020432623406000161e+00,9.614335645821722176e-01,3.972351954093054222e-02,4.780047823401840229e-02,8.310276593145109469e-01
2.009233002565046777e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.160087208623040878e-02,4.780047823401840229e-02,8.703024242260427590e-01
2.257019719633920340e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.157795838000995919e-02,4.780047823401840229e-02,8.698230627830825235e-01
2.535364493970111432e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.294499783670291393e-02,4.780047823401840229e-02,8.984219284680720063e-01
2.848035868435802032e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.114296550928312618e-02,4.780047823401840229e-02,8.607228845673495776e-01
3.199267137797383587e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.086453779551615928e-02,4.780047823401840229e-02,8.548980952754128282e-01
3.593813663804627523e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.405824810388897506e-02,4.780047823401840229e-02,9.217114500024776724e-01
4.037017258596554692e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.090936130268624238e-02,4.780047823401840229e-02,8.558358161691377308e-01
4.534878508128581953e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.041642941147487872e-02,4.780047823401840229e-02,8.455235366810937014e-01
5.094138014816379512e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.021401499961886616e-02,4.780047823401840229e-02,8.412889679208179761e-01
5.722367659350217073e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.370676100154467780e-02,4.780047823401840229e-02,9.143582369106857399e-01
6.428073117284320848e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.047361321625726066e-02,4.780047823401840229e-02,8.467198386197987148e-01
7.220809018385463407e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.028691462872047852e-02,4.780047823401840229e-02,8.428140495056656301e-01
8.111308307896870629e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.032450662175406791e-02,4.780047823401840229e-02,8.436004850063639759e-01
9.111627561154891364e-01,3.020432623406000161e+00,9.614335645821722176e-01,4.343977660845180916e-02,4.780047823401840229e-02,9.087728452377032973e-01
1.023531021899026339e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.026150798537725395e-02,4.780047823401840229e-02,8.422825350881980588e-01
1.149756995397735571e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.987371577265969719e-02,4.780047823401840229e-02,8.341698084577441330e-01
1.291549665014884107e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.037459594444108013e-02,4.780047823401840229e-02,8.446483683024638145e-01
1.450828778495939497e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.994544776526461061e-02,4.780047823401840229e-02,8.356704627452123946e-01
1.629750834620644406e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.093360458680690706e-02,4.780047823401840229e-02,8.563429927710531908e-01
1.830738280295367781e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.085619477080006112e-02,4.780047823401840229e-02,8.547235567556252800e-01
2.056512308348651619e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.192432853663049380e-02,4.780047823401840229e-02,8.770692278721596846e-01
2.310129700083159321e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.997280844290578006e-02,4.780047823401840229e-02,8.362428561323081988e-01
2.595024211399735936e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.902444805267214767e-02,4.780047823401840229e-02,8.164028791013104858e-01
2.915053062825175623e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.034838967301828533e-02,4.780047823401840229e-02,8.441001254314511870e-01
3.274549162877728570e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.017172074115438890e-02,4.780047823401840229e-02,8.404041596505447131e-01
3.678379771828632183e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.952253878272903032e-02,4.780047823401840229e-02,8.268230830084422056e-01
4.132012400115336881e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.868038594029301475e-02,4.780047823401840229e-02,8.092049989735281557e-01
4.641588833612779297e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.008719660761684428e-02,4.780047823401840229e-02,8.386358900293970908e-01
5.214008287999684299e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.994926864270241518e-02,4.780047823401840229e-02,8.357503966199133494e-01
5.857020818056667189e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.904839774570397631e-02,4.780047823401840229e-02,8.169039136916879107e-01
6.579332246575678944e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.026249583278783406e-02,4.780047823401840229e-02,8.423032011452560308e-01
7.390722033525778834e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.030461276300973533e-02,4.780047823401840229e-02,8.431842996567752158e-01
8.302175681319743816e+00,3.020432623406000161e+00,9.614335645821722176e-01,4.012417340975565905e-02,4.780047823401840229e-02,8.394094555564569626e-01
9.326033468832198636e+00,3.020432623406000161e+00,9.614335645821722176e-01,3.920019300382768940e-02,4.780047823401840229e-02,8.200795149352688718e-01
1.047615752789665144e+01,3.020432623406000161e+00,9.614335645821722176e-01,4.004725232937336732e-02,4.780047823401840229e-02,8.378002440333900402e-01
1.176811952434997899e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.941090223583181701e-02,4.780047823401840229e-02,8.244876137616561351e-01
1.321941148466028793e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.887795984049776526e-02,4.780047823401840229e-02,8.133383028128219339e-01
1.484968262254465010e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.913111148342985485e-02,4.780047823401840229e-02,8.186343093023956685e-01
1.668100537200059108e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.804883411324843506e-02,4.780047823401840229e-02,7.959927498417794789e-01
1.873817422860383175e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.996090374962722042e-02,4.780047823401840229e-02,8.359938064633848365e-01
2.104904144512019570e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.838431900538435276e-02,4.780047823401840229e-02,8.030111920107777523e-01
2.364489412645407285e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.975933633519881938e-02,4.780047823401840229e-02,8.317769571372843895e-01
2.656087782946686815e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.971247246050112895e-02,4.780047823401840229e-02,8.307965511574894046e-01
2.983647240283340452e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.728675236753006134e-02,4.780047823401840229e-02,7.800497765939508055e-01
3.351602650938841066e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.754100143868688289e-02,4.780047823401840229e-02,7.853687416032982815e-01
3.764935806792467332e+01,3.020432623406000161e+00,9.614335645821722176e-01,4.111395864910713516e-02,4.780047823401840229e-02,8.601160525596449613e-01
4.229242874389498752e+01,3.020432623406000161e+00,9.614335645821722176e-01,4.110332555007829847e-02,4.780047823401840229e-02,8.598936050147316656e-01
4.750810162102798273e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.863488186338643465e-02,4.780047823401840229e-02,8.082530403616539072e-01
5.336699231206306848e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.551597356965818797e-02,4.780047823401840229e-02,7.430045656819884714e-01
5.994842503189408944e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.501289348542099139e-02,4.780047823401840229e-02,7.324799830245880550e-01
6.734150657750821267e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.632065032885928996e-02,4.780047823401840229e-02,7.598386390831293191e-01
7.564633275546290747e+01,3.020432623406000161e+00,9.614335645821722176e-01,3.750032254410135685e-02,4.780047823401840229e-02,7.845177272183296857e-01
8.497534359086438371e+01,3.020432623406000161e+00,9.614335645821722176e-01,4.155069338737811535e-02,4.780047823401840229e-02,8.692526711543970830e-01
9.545484566618337396e+01,3.020432623406000161e+00,9.614335645821722176e-01,4.133317783081036367e-02,4.780047823401840229e-02,8.647021820253375513e-01
1.072267222010323167e+02,3.020432623406000161e+00,9.614335645821722176e-01,4.224562638867264408e-02,4.780047823401840229e-02,8.837908730086195819e-01
1.204503540258782408e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.891596188950826457e-02,4.780047823401840229e-02,8.141333168046162028e-01
1.353047774579806060e+02,3.020432623406000161e+00,9.614335645821722176e-01,4.062754508322374836e-02,4.780047823401840229e-02,8.499401383459411763e-01
1.519911082952933157e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.575154224698157829e-02,4.780047823401840229e-02,7.479327313829697843e-01
1.707352647470690385e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.578129313800907513e-02,4.780047823401840229e-02,7.485551287339302640e-01
1.917910261672488730e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.544544233078884832e-02,4.780047823401840229e-02,7.415290315142332167e-01
2.154434690031884543e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.329341677774556862e-02,4.780047823401840229e-02,6.965080268601052671e-01
2.420128264794381039e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.360662862007090385e-02,4.780047823401840229e-02,7.030605103058134020e-01
2.718588242732940330e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.280808909119225375e-02,4.780047823401840229e-02,6.863548295599176674e-01
3.053855508833415797e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.576756287708929283e-02,4.780047823401840229e-02,7.482678876554506031e-01
3.430469286314919373e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.007562980508678152e-02,4.780047823401840229e-02,6.291909812668508017e-01
3.853528593710527161e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.118834183920454056e-02,4.780047823401840229e-02,6.524692428078801010e-01
4.328761281083056929e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.090157637550209474e-02,4.780047823401840229e-02,6.464700253461108659e-01
4.862601580065353346e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.123739478669167527e-02,4.780047823401840229e-02,6.534954448313616826e-01
5.462277217684342077e+02,3.020432623406000161e+00,9.614335645821722176e-01,2.864981999301743215e-02,4.780047823401840229e-02,5.993626225402086671e-01
6.135907273413170060e+02,3.020432623406000161e+00,9.614335645821722176e-01,2.733606063686082333e-02,4.780047823401840229e-02,5.718783921581443996e-01
6.892612104349694846e+02,3.020432623406000161e+00,9.614335645821722176e-01,2.718710080562724424e-02,4.780047823401840229e-02,5.687621088752803367e-01
7.742636826811269657e+02,3.020432623406000161e+00,9.614335645821722176e-01,2.973342890572424832e-02,4.780047823401840229e-02,6.220320382603141685e-01
8.697490026177833897e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.408701452890967876e-02,4.780047823401840229e-02,7.131103241693260708e-01
9.770099572992246522e+02,3.020432623406000161e+00,9.614335645821722176e-01,3.322717597951717339e-02,4.780047823401840229e-02,6.951222499667424337e-01
1.097498765493056680e+03,3.020432623406000161e+00,9.614335645821722176e-01,2.783016379436323295e-02,4.780047823401840229e-02,5.822151748799283544e-01
1.232846739442065882e+03,3.020432623406000161e+00,9.614335645821722176e-01,2.803200065707198846e-02,4.780047823401840229e-02,5.864376611429447106e-01
1.384886371393871741e+03,3.020432623406000161e+00,9.614335645821722176e-01,2.770185294648459459e-02,4.780047823401840229e-02,5.795308743745973823e-01
1.555676143930472335e+03,3.020432623406000161e+00,9.614335645821722176e-01,3.270881746607597063e-02,4.780047823401840229e-02,6.842780380970733267e-01
1.747528400007682876e+03,3.020432623406000161e+00,9.614335645821722176e-01,3.347453853411946206e-02,4.780047823401840229e-02,7.002971470334886650e-01
1.963040650040272340e+03,3.020432623406000161e+00,9.614335645821722176e-01,3.737764915146849637e-02,4.780047823401840229e-02,7.819513639273123484e-01
2.205130739903045651e+03,3.020432623406000161e+00,9.614335645821722176e-01,3.579995293823691471e-02,4.780047823401840229e-02,7.489454972180379366e-01
2.477076355991709079e+03,3.020432623406000161e+00,9.614335645821722176e-01,3.737604727009605915e-02,4.780047823401840229e-02,7.819178520999914284e-01
